CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_O2_1,N2_N2_1,O2_O2_1,FC_C0_C1_C2/1/1,FC_C0_C1/1,FC_C0_O1/2,FC_C0_O1/1,FC_C0_N1/1,FC_C0_C1_O2/1/1,FC_C0_C1_C2_C2/1/1/1,FC_C0_C1_C1/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_O2_O2/1/1/2,FC_O0_C1_C2/1/1,FC_C0_C1_O2/1/2,FC_C0_O1_C2/1/1,FC_C0_C1_C2/1/2,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_C2_C2/2/1/1,FC_C0_O1_O1_C2/2/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_C1_O1/1/2,FC_C0_C1_C1_C1/1/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1/2,FC_C0_C1_C2_C2_O1/1/1/2/2,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2/2/1,FC_C0_C1_C1/1/2,FC_C0_C1_C2_O2_O1_O1_C2/1/1/1/2/1/1,FC_C0_C1_C2_O1/1/2/2,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_N2/1/3,FC_C0_C1_O1/1/1,FC_C0_C1_N2/1/1,FC_C0_O1_O1/1/2,FC_C0_C1_C2_C2/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C1_O1/1/1/1,FC_C0_C1_C1_C2/1/1/1,FC_C0_C1_C2_C1_O2/1/1/1/2,FC_C0_N1/3,FC_C0_C1_C2_C1_O2_O2/1/1/1/1/2,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_N1_C2/1/1/1,FC_C0_C1_C2_O1_O1_C2/1/1/2/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C1_C1_N1/1/1/1/1,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_C0_C1_C2_C2_C1_C2_O2/2/1/1/1/1/2,FC_C0_C1_C1_C2_C1_C2/1/1/1/1/1,FC_C0_C1_C2_O2_O1/1/1/1/2,FC_C0_C1_C2_O2_O1_C2/1/1/1/1/1,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C1_O1_O2/1/1/1/1,FC_C0_N1_C2/1/1,FC_C0_C1_C1_C2_C1_C2_C2_C2/1/2/1/1/1/1/1,FC_C0_C1_C1_N1/1/1/1,FC_N0_C1_O2/2/2,FC_C0_C1_C1_C1/1/1/2,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_C1_C1_O1/1/1/1/1,FC_C0_C1_C2_C1_O2_O1/1/1/1/1/1,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_O0_C1_C2_O2_C1_C2_O2/1/1/2/1/1/2,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_C0_N1_N2/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_N0_C1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_O1_C2/1/1/1,FC_C0_C1_C2_C1_N2/1/1/1/1,FC_C0_C1_C2_C2_O1/1/1/1/2,FC_O0_C1_C2_C2_C1_C2_O2/1/1/2/1/1/2,FC_O0_C1_C2_C1_C2_O2/1/2/1/1/2,FC_C0_O1_O2/1/1,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C2_O1/1/1/2/1,FC_C0_C1_C2_O2_C1_C2_O2/1/1/2/1/1/2,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_C2/1/1/2,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/2,FC_N0_C1_C2_C1_C2_C1_C2/1/1/1/1/1/1,FC_N0_C1_C2_O2/1/1/2,FC_O0_C1_C2_C2_C2_C1_C2_O2/1/1/1/1/1/1/2,FC_C0_C1_C1_N2/2/1/3
4947,0.177419,0.166667,0.666667,0,0.0851064,0.555556,0,0.25,0.14,0.166667,0,0.538462,0.384615,0.0487805,0.142857,0.375,0,0.156863,0,0.25,0.222222,0,0.666667,0,0,0.181818,0.5,0,0,0,0,0.166667,0.333333,0.5,0,0,0,0,0.125,0,0,0,0,0.25,0,0.333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054,0.0645161,0.111111,0.5,0,0.0851064,0.222222,0,0,0.12,0,0,0.153846,0.461538,0,0,0.375,0,0.117647,0,0,0,0,0.333333,0.030303,0.25,0.181818,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,0.129032,0.185185,0.333333,0,0.148936,0.333333,0,0.25,0.12,0.5,0,0.384615,0.307692,0.0731707,0,0.375,0,0.156863,0,0.5,0.222222,0,0,0,0.25,0.363636,0.25,0,0,0,0,0.333333,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,0.0645161,0.111111,0.375,0,0.0851064,0.222222,0,0,0.12,0,0,0.153846,0.384615,0.0243902,0,0.375,0,0.117647,0,0,0,0.5,0.166667,0.0606061,0.25,0,0.5,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,0.0806452,0.12963,0.222222,0,0.12766,0.111111,0,0.25,0.1,0.166667,0,0.0769231,0.461538,0.0487805,0,0.375,0,0.137255,0,0,0.111111,0,0.166667,0.0606061,0.5,0.181818,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6115,0.0483871,0.111111,0.142857,0,0.106383,0.111111,0,0,0.12,0,0,0.0769231,0.384615,0.0243902,0,0.375,0,0.117647,0,0,0,0.5,0,0.0606061,0.5,0.0909091,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,0.0967742,0.111111,0.2,0,0.0638298,0.222222,0.5,0,0.12,0,0,0.307692,0.0769231,0.0487805,0.428571,0.125,0,0.117647,0,0,0.333333,0,0.166667,0,0,0.272727,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.333333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6616,0.0967742,0.12963,0,0,0.0638298,0.333333,0.5,0,0.1,0.333333,0,0.153846,0.153846,0.097561,0.285714,0,0,0.137255,0,0,0.333333,0,0,0.030303,0,0.363636,0,0,0,0,0,0,0.166667,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,0.209677,0.240741,0.235294,0,0.170213,0.444444,0.5,0,0.22,0.333333,0,0.384615,0.769231,0,0.285714,0.75,0,0.254902,0,0,0.222222,0,0.333333,0.0606061,0.5,0.363636,1,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629,0.112903,0.12963,0.363636,0,0.106383,0.111111,0.5,0.25,0.1,0.166667,0,0.230769,0.461538,0,0.285714,0.375,0,0.137255,0,0,0.222222,0,0.333333,0.0606061,0.5,0.0909091,0.25,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6641,0.258065,0.296296,0.2,0,0.255319,0.222222,1,0,0.28,0.333333,0,0.461538,0.769231,0,0.571429,0.75,0,0.27451,0,0.5,0.444444,0,0,0.121212,1,0.181818,0.5,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6654,0.0967742,0.12963,0,0,0.0638298,0.333333,0.5,0,0.1,0.333333,0,0.153846,0.230769,0.0487805,0.428571,0.125,0,0.137255,0,0,0.333333,0,0,0.030303,0,0.272727,0.25,0,0,0,0,0,0.166667,0,0.666667,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6734,0.129032,0.222222,0,0,0.170213,0.444444,0,0,0.16,0.666667,0,0.307692,0.461538,0.0487805,0,0.625,0,0.235294,0,0,0,0,0,0.0909091,0.5,0.363636,0.5,0,0,0,0,0,0.333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6780,0.193548,0.259259,0.25,0,0.170213,0.666667,0,0,0.2,0.666667,0,0.615385,0.615385,0,0,0.75,0,0.27451,0,0,0,0,0.333333,0.121212,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6788,0.451613,0.481481,0.25,0,0.468085,0.444444,0,0.5,0.44,0.333333,0,0.615385,0.307692,0.439024,0.285714,0.375,0,0.470588,0,0.5,0.444444,0,0.333333,0.484848,0.25,0,0.5,0,0,0,0,0.333333,0.5,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6811,0.112903,0.166667,0.545455,0,0.106383,0.444444,0,0,0.14,0.333333,0,0.538462,0.307692,0,0,0.375,0,0.156863,0,0.25,0,0,0.333333,0.0606061,0.25,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6853,0.145161,0.240741,0,0,0.191489,0.444444,0,0,0.18,0.666667,0,0.307692,0.615385,0.0243902,0,0.75,0,0.254902,0,0,0,0,0,0.121212,0.5,0.181818,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,0.145161,0.240741,0.0769231,0,0.191489,0.444444,0,0,0.18,0.666667,0,0.307692,0.692308,0,0,0.75,0,0.235294,0.25,0,0,0,0,0.121212,0.5,0,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6893,0.0806452,0.111111,0.111111,0,0.0638298,0.333333,0,0,0.12,0,0,0.230769,0.230769,0.0243902,0.285714,0.375,0,0.117647,0,0,0.222222,0.5,0,0.030303,0.25,0.0909091,0.25,0,0,0,0,0,0.166667,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,0.0806452,0.111111,0.111111,0,0.0638298,0.333333,0,0,0.12,0,0,0.230769,0.230769,0.0243902,0.285714,0.375,0,0.117647,0,0,0.222222,0.5,0,0.030303,0.25,0.0909091,0.25,0,0,0,0,0,0.166667,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6989,0.112903,0.111111,0.181818,0,0.0638298,0.333333,0,0,0.12,0,0,0.230769,0.384615,0,0.428571,0.375,0,0.117647,0,0,0.444444,0,0.166667,0,0.25,0.272727,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0,0.333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998,0.0806452,0.111111,0.444444,0,0.0851064,0.222222,0,0,0.12,0,0,0.230769,0.461538,0,0,0.375,0,0.117647,0,0,0.111111,0,0.333333,0.0606061,0.25,0,0.5,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,0.112903,0.185185,0,0,0.148936,0.333333,0,0,0.16,0.333333,0,0.230769,0.538462,0,0.142857,0.625,0,0.196078,0,0,0.111111,0,0,0.0909091,0.5,0.0909091,0.75,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,0.145161,0.222222,0.153846,0,0.191489,0.333333,0,0,0.2,0.333333,0,0.230769,0.769231,0,0,0.75,0,0.235294,0,0,0,0,0.166667,0.121212,0.75,0.0909091,0.75,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7044,0.0967742,0.185185,0,0,0.170213,0.222222,0,0,0.16,0.333333,0,0,0.153846,0.195122,0,0,0,0.196078,0,0,0,0,0,0.181818,0,0.363636,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,0.0967742,0.185185,0.1,0,0.170213,0.222222,0,0,0.16,0.333333,0,0.230769,0.538462,0,0,0.625,0,0.176471,0.25,0,0,0,0,0.0909091,0.5,0.0909091,0.5,0,0,1,0,0,0.166667,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7051,0.16129,0.166667,0.214286,0,0.148936,0.222222,0,0.25,0.14,0.166667,0,0.307692,0.384615,0.0731707,0.285714,0.375,0,0.156863,0.25,0,0.444444,0,0.166667,0.0909091,0.5,0.0909091,0.25,0,0,0,0.0833333,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7055,0.112903,0.185185,0,0,0.148936,0.333333,0,0,0.16,0.333333,0,0.230769,0.538462,0,0.142857,0.625,0,0.196078,0,0,0.111111,0,0,0.0606061,0.5,0.272727,0.75,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,0.112903,0.12963,0.0909091,0,0.106383,0.222222,0,0.25,0.1,0.166667,0,0.153846,0.384615,0.0487805,0.285714,0.375,0,0.117647,0.25,0,0.444444,0,0,0.0606061,0.5,0.0909091,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,0.129032,0.222222,0,0,0.212766,0.222222,0,0,0.2,0.333333,0,0.153846,0.769231,0,0,0.75,0,0.235294,0,0,0,0,0,0.121212,1,0.181818,0.5,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,0.145161,0.222222,0.0769231,0,0.191489,0.333333,0,0,0.2,0.333333,0,0.230769,0.692308,0.0243902,0,0.75,0,0.235294,0,0,0,0.5,0,0.0909091,0.75,0.272727,0.75,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7127,0.145161,0.12963,0.307692,0,0.0851064,0.333333,0,0.25,0.1,0.166667,0,0.384615,0.307692,0.0487805,0.285714,0.375,0,0.137255,0,0,0.444444,0,0.333333,0,0.25,0.363636,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,0.0967742,0.12963,0.4,0,0.106383,0.222222,0,0.25,0.1,0.166667,0,0.307692,0.384615,0,0.142857,0.375,0,0.137255,0,0,0.111111,0,0.333333,0.0606061,0.5,0.0909091,0.25,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,0.0806452,0.166667,0.333333,0,0.148936,0.222222,0,0,0.14,0.333333,0,0.307692,0.384615,0,0,0.5,0,0.117647,0.75,0,0,0,0,0.030303,0.5,0.181818,0,0,0,0,0,0,0.166667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7237,0.0645161,0.111111,0,0,0.0851064,0.222222,0,0,0.12,0,0,0.153846,0.307692,0,0.285714,0.375,0,0.117647,0,0,0.222222,0,0,0.0606061,0.25,0,0.5,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7242,0.0645161,0.111111,0.125,0,0.0851064,0.222222,0,0,0.12,0,0,0.153846,0.307692,0.0243902,0.142857,0.375,0,0.117647,0,0,0.111111,0.5,0,0.0606061,0.25,0,0.5,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7243,0.0645161,0.111111,0.25,0,0.0851064,0.222222,0,0,0.12,0,0,0.153846,0.307692,0.0487805,0,0.375,0,0.117647,0,0,0,1,0,0.0606061,0.25,0,0.5,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
