CID,FC_74_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-FC_21_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0),FC_79_O2_0_C4_1_Cl1_2_O2_2_/_1_1_2_/_0_0_0_0*(1-FC_152_C4_0_C4_1_O2_2_O2_2_/_1_1_2_/_0_0_-1_0),FC_153_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0*(1-FC_48_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-dg_4),C4_3_N3_2_1*(1-FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_41_C4_0_H1_1_C4_1_H1_2_O2_2_/_1_1_1_2_/_0_0_0_0_0*(1-C4_3_O2_2_1),FC_54_N3_0_C4_1_O2_2_/_2_2_/_0_0_0*(1-FC_50_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),LeafAC_C4_C4_2*(1-LeafAC_O2_S6_2),FC_9_C4_0_O2_1_H1_2_/_1_1_/_0_0_0*(1-LeafAC_O2_C4_1),C4_2_N3_2_2*(1-C4_2_N3_3_2),FC_42_C4_0_O2_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-FC_4_O2_0_/_/_0),C4_2_C4_2_2*(1-FC_6_C4_0_O2_1_/_2_/_0_0),FC_59_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0*(1-FC_61_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_Cl1_2_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_1*(1-dg_4),LeafAC_C4_C4_1*(1-FC_101_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),FC_6_C4_0_O2_1_/_2_/_0_0*(1-FC_5_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-FC_5_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-FC_13_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_8_C4_0_Cl1_1_/_1_/_0_0*(1-FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),FC_8_C4_0_Cl1_1_/_1_/_0_0*(1-C4_3_C4_3_2),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-C4_2_C4_3_2),na_ex_S2*(1-FC_124_C4_0_S2_1_/_2_/_0_0),FC_17_N3_0_H1_1_/_1_/_0_0*(1-FC_66_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),C4_2_C4_3_1*(1-FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),LeafAC_N3_C4_3*(1-FC_147_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*FC_34_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_N3_C4_1*(1-FC_20_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0),ms*(1-FC_148_C4_0_O2_1_C4_1_Cl1_2_Cl1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),n*(1-n),na_ex_C4*(1-dg_3),FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-C4_3_C4_3_2),na_in_C4*(1-n),C4_3_C4_3_1*(1-FC_20_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0),FC_17_N3_0_H1_1_/_1_/_0_0*(1-C4_2_N3_2_1),C4_2_C4_3_2*(1-LeafAC_Cl1_C4_1),FC_77_C4_0_H1_1_H1_1_C4_1_N3_2_/_1_1_1_3_/_0_0_0_0_0*(1-FC_113_C4_0_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_1*(1-bd_in_2),C4_3_N3_3_1*(1-dg_in_4)
15600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150657,0.08616780430839,0.4444439999999999,0.0,0.1064425232493,0.0,0.0,0.0,0.0,0.0,0.0
15793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0253142,0.1814057709749999,0.333333,0.0,0.22408997479,0.0,0.0,0.0,0.0,0.0,0.0
15910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7582180000000001,0.1335347870999999,0.1333331999999999,0.0,0.09897289169,0.25,0.0,0.0,0.0,0.0,0.0
15939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.127831,0.1335347870999999,0.1629627259259999,0.0,0.16495453906,0.0833333,0.0,0.5,0.0,0.0,0.0
16043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222111111,0.0,0.0,0.25,0.0,0.666667,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.114626,0.1108590637439999,0.3555551999999999,0.0,0.102707713352,0.0,0.0,0.25,0.0,0.380952857143,0.0
16402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0353056,0.05946085323759,0.2222219999999999,0.0,0.07345162570806,0.0,0.0,0.0,0.0,0.0,0.0
16704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.138019,0.07306628090199,0.0,0.0,0.1083099340803,0.0,0.0,0.0,0.0,0.0,0.0
16724,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.2857139999999999,0.333333,0.333333,0.333333,0.0,0.0,0.24999975,0.0,0.0,0.272727,0.0,0.0,0.0,0.0949598,0.0987653456789999,0.3555551999999999,0.0,0.104575124183,0.0833333,0.0,0.25,0.0,0.0,0.0
17049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0771747,0.07306628090199,0.2074071925925999,0.0,0.0902583090880799,0.0,0.0,0.0,0.0,0.0,0.0
17095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.1224488775509999,0.4444439999999999,0.0,0.151260882353,0.0,0.0,0.0,0.0,0.0,0.0
17581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.222222111111,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.316874,0.1108590637439999,0.1629627259259999,0.0,0.102707713352,0.0833333,0.0,0.3333335,0.0,0.0,0.0
18052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301193,0.045351430839,0.333333,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.0,0.0
19244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.045477,0.0987653456789999,0.3555551999999999,0.0,0.104575124183,0.0833333,0.0,0.0,0.0,0.333333,0.0
19284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333325,0.0,0.0,0.2857139999999999,0.222222111111,0.222222111111,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966641999999999,0.227261169564,0.3259254518519999,0.0,0.229691885154,0.25,0.0,0.5,0.0,0.0,0.0
26447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0596962,0.0987653456789999,0.3555551999999999,0.0,0.104575124183,0.0833333,0.0,0.0,0.0,0.0,0.0
27867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0693937,0.1335347870999999,0.5333336000000001,0.0,0.09897289169,0.0833333,0.0,0.0,0.0,0.0,0.0
31217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.153397,0.0987653456789999,0.0,0.0,0.156863130719,0.0,0.0,0.25,0.0,0.0,0.0
31237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0502190999999999,0.1728393827159999,0.2074071925925999,0.0,0.24400840305,0.0,0.0,0.25,0.0,0.0,0.0
31245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0572835,0.045351430839,0.4148143851851999,0.0,0.0373482875817,0.0,0.0,0.0,0.0,0.0,0.0
31253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0556274,0.08616780430839,0.6222225111111,0.0,0.07096174248366,0.0,0.0,0.0,0.0,0.0,0.0
31256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847334,0.05946085323759,0.555556,0.0,0.01836285960162,0.0,0.0,0.0,0.0,0.333333,0.0
31260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381463,0.0307381914839999,0.4444439999999999,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.333333,0.0
31261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129048,0.045351430839,0.4444439999999999,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.0,0.0
31263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2857139999999999,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138019,0.07306628090199,0.3851849481479999,0.0,0.03610334204793,0.0,0.0,0.0,0.0,0.0,0.0
31268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0474799,0.0156210478709999,0.0,0.0,0.0771864583878,0.0,0.25,0.0,0.0,0.0,0.0
31271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.222222111111,0.222222111111,0.666667,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0663859,0.227261169564,0.3851849481479999,0.0,0.229691885154,0.0,0.0,0.0,0.0,0.0,0.0
31272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847334,0.05946085323759,0.4444439999999999,0.0,0.03672581285403,0.0,0.0,0.0,0.0,0.0,0.0
31275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109569,0.0307381914839999,0.0,0.0,0.0759415167756,0.0,0.0,0.0,0.0,0.0,0.0
31276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771747,0.07306628090199,0.555556,0.0,0.03610334204793,0.0,0.0,0.0,0.0,0.0,0.0
31278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.1111108888889999,0.1111108888889999,0.333333,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0438276,0.2166791484,0.4148143851851999,0.0,0.24089635014,0.0,0.0,0.0,0.0,0.0,0.0
31285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.07306628090199,0.4444439999999999,0.0,0.0902583090880799,0.0,0.0,0.0,0.0,0.0,0.0
31288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949598,0.1335347870999999,0.4444439999999999,0.0,0.09897289169,0.0,0.0,0.0,0.0,0.0,0.0
31347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197224,0.045351430839,0.0,0.0,0.0746965751634,0.0,0.0,0.0,0.0,0.0,0.0
31369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240175,0.0156210478709999,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847334,0.0307381914839999,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31404,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.222222111111,0.0,0.0,0.0,0.0,0.333333,1.0,0.0,0.0,0.0,0.0,0.0,0.1666665,0.0,0.0,0.181818,0.0,0.0,0.0,0.0693937,0.154194893424,0.733333,0.0,0.095238070028,0.0833333,0.0,0.5,0.0,0.1904761428569999,0.0
32898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329814,0.0987653456789999,0.4444439999999999,0.0,0.104575124183,0.0,0.0,0.0,0.0,0.333333,0.0
33934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333325,0.0,0.0,0.571429,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903113999999999,0.235827573696,0.488888911111,0.0,0.218487420168,0.25,0.0,0.5,0.0,0.0,0.0
62695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.272727,0.0,0.0,0.0,0.0596962,0.0987653456789999,0.288888711111,0.0,0.122004459695,0.0,0.0,0.0,0.0,0.333333,0.0
89594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.10676,0.1108590637439999,0.0888887999999999,0.0,0.154062006536,0.0833333,0.0,0.25,0.0,0.0,0.25
104775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130359,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.333333,0.0
122903,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.666667,1.0,1.0,0.0,0.0,0.24999975,0.0,0.0,0.0909091,0.0,0.0,0.0,0.217677,0.1108590637439999,0.244444088889,0.0,0.0855897902271999,0.166667,0.0,0.25,0.0,0.0,0.0
159055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.333333,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.272727,0.0,0.0,0.0,0.076022,0.0987653456789999,0.288888711111,0.0,0.122004459695,0.0,0.0,0.0,0.0,0.0,0.0
165675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.045477,0.0987653456789999,0.3555551999999999,0.0,0.104575124183,0.0833333,0.0,0.0,0.0,0.333333,0.0
171144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222111111,0.0,0.0,0.25,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0615673999999999,0.1814057709749999,0.1925924740739999,0.0,0.239028646125,0.0833333,0.0,0.5,0.0,0.1904761428569999,0.0
200164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197224,0.08616780430839,0.2222219999999999,0.0,0.07096174248366,0.0,0.0,0.0,0.0,0.666667,0.0
220520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.636364,0.0,0.0,0.0,0.1544589999999999,0.239354919375,0.0296295259259999,0.0,0.2483663538749999,0.416667,0.0,0.75,0.0,0.0,0.0
439568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.272727,0.0,0.0,0.0,0.0596962,0.0987653456789999,0.288888711111,0.0,0.122004459695,0.0,0.0,0.0,0.0,0.333333,0.0
439570,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.2857139999999999,0.333333,0.333333,0.333333,0.0,0.0,0.24999975,0.0,0.0,0.272727,0.0,0.0,0.0,0.0949598,0.0987653456789999,0.3555551999999999,0.0,0.104575124183,0.0833333,0.0,0.25,0.0,0.0,0.0
440968,0.0,0.0,0.0,0.1666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.24999975,0.0,0.0,0.272727,0.0,0.0,0.0,0.0556274,0.08616780430839,0.2666664,0.0,0.1241830945844999,0.0833333,0.0,0.25,0.0,0.0,0.0
442021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.636364,0.0,0.0,0.0,0.1544589999999999,0.239354919375,0.0296295259259999,0.0,0.2483663538749999,0.416667,0.0,0.75,0.0,0.0,0.0
443159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0596962,0.0987653456789999,0.3555551999999999,0.0,0.104575124183,0.0833333,0.0,0.0,0.0,0.0,0.0
445070,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.571429,0.0,0.0,0.0,0.0,0.0,0.3333335,0.0,0.0,0.181818,0.0,0.666667,0.0,0.0584368,0.154194893424,0.5777782888890001,0.0,0.142857509804,0.0,0.0,0.5,0.0,0.238095095238,0.0
447466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113553,0.0156210478709999,0.333333,0.0,0.0192965653906,0.0,0.0,0.0,0.0,0.0,0.0
637511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.163136,0.08616780430839,0.1037035962962999,0.0,0.1419236659197,0.0,0.0,0.25,0.0,0.0,0.0
637563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.117191,0.0987653456789999,0.288888711111,0.0,0.122004459695,0.0,0.0,0.5,0.0,0.0,0.0
637566,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0.0,0.0,0.24999975,0.0,0.0,0.0909091,0.0,0.333333,0.0,0.0596962,0.0987653456789999,0.5185189148148001,0.0,0.0871459664487999,0.0,0.0,0.25,0.0,0.285714047619,0.0
637892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319942,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.0,0.0
638011,0.0,0.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.24999975,0.0,0.0,0.0909091,0.0,0.0,0.0,0.076022,0.0987653456789999,0.5185189148148001,0.0,0.0871459664487999,0.0,0.0,0.25,0.0,0.0,0.0
642197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319942,0.0307381914839999,0.2222219999999999,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.0,0.0
643779,0.0,0.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.24999975,0.0,0.0,0.0909091,0.0,0.0,0.0,0.076022,0.0987653456789999,0.5185189148148001,0.0,0.0871459664487999,0.0,0.0,0.25,0.0,0.0,0.0
643911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319942,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.0,0.0
